-2.815807104110717773e+00 4.620909988880157471e-01 8.902889251708984375e+00
-3.539232969284057617e+00 6.008629798889160156e-01 8.108875274658203125e+00
3.652620017528533936e-01 3.890681028366088867e+00 1.360476016998291016e+00
1.711475968360900879e+00 2.197916030883789062e+00 7.846835136413574219e+00
-2.032510042190551758e+00 6.091200113296508789e-01 9.197192192077636719e+00
-5.440549850463867188e-01 9.796950221061706543e-01 9.250335693359375000e+00
-2.597678899765014648e+00 3.091819047927856445e+00 1.158120989799499512e+00
-1.647871971130371094e+00 3.586260080337524414e+00 6.818540096282958984e-01
8.434799909591674805e-01 1.642693996429443359e+00 8.754961967468261719e+00
-3.927982091903686523e+00 1.751431941986083984e+00 3.399749994277954102e+00
1.996585965156555176e+00 3.620188951492309570e+00 2.830952882766723633e+00
-4.281560897827148438e+00 8.543729782104492188e-01 6.216719150543212891e+00
-4.119288921356201172e+00 5.486919879913330078e-01 7.357365131378173828e+00
-7.373899817466735840e-01 3.963077068328857422e+00 2.097779959440231323e-01
2.370187997817993164e+00 2.908303022384643555e+00 5.649838924407958984e+00
-3.509690999984741211e+00 2.392251968383789062e+00 1.906646966934204102e+00
1.198567986488342285e+00 3.753156900405883789e+00 2.301763057708740234e+00
-1.135877013206481934e+00 8.303200006484985352e-01 9.356209754943847656e+00
2.393436908721923828e+00 3.298281908035278320e+00 4.207625865936279297e+00
9.304919838905334473e-01 1.108657002449035645e+00 9.569052696228027344e+00
1.263203024864196777e+00 1.684543967247009277e+00 8.863641738891601562e+00
3.253960013389587402e-01 4.171030044555664062e+00 7.212399691343307495e-02
-3.553508043289184570e+00 2.137999981641769409e-02 9.068447113037109375e+00
-4.413839817047119141e+00 1.607609987258911133e-01 7.936307907104492188e+00
-3.492490053176879883e-01 8.793349862098693848e-01 9.512273788452148438e+00
1.325592041015625000e+00 4.032886028289794922e+00 8.198720216751098633e-01
-3.778419017791748047e+00 2.539238929748535156e+00 6.688899993896484375e-01
-2.639919042587280273e+00 3.379838943481445312e+00 -1.751890033483505249e-01
-1.315706968307495117e+00 4.059195995330810547e+00 -1.019852995872497559e+00
-1.742269992828369141e-01 4.294148921966552734e+00 -9.225119948387145996e-01
2.161200046539306641e+00 1.911978960037231445e+00 8.462425231933593750e+00
2.561705112457275391e+00 2.138027906417846680e+00 7.814247131347656250e+00
2.788556098937988281e+00 3.095030069351196289e+00 4.740240097045898438e+00
-4.072918891906738281e+00 -3.473410010337829590e-01 9.351427078247070312e+00
1.279204964637756348e+00 1.356788039207458496e+00 9.295372962951660156e+00
-2.104413032531738281e+00 3.904650926589965820e+00 -1.666600942611694336e+00
-2.560847997665405273e+00 -1.527499966323375702e-02 9.658365249633789062e+00
1.994526028633117676e+00 3.797519922256469727e+00 1.658895015716552734e+00
-1.497923016548156738e+00 2.383459955453872681e-01 9.757272720336914062e+00
-1.019407987594604492e+00 2.156530022621154785e-01 9.942642211914062500e+00
-4.810738086700439453e+00 2.510179877281188965e-01 6.639173030853271484e+00
-3.253099918365478516e-01 2.303909957408905029e-01 1.005787467956542969e+01
2.958282947540283203e+00 1.862808942794799805e+00 8.575199127197265625e+00
2.401000022888183594e+00 1.552047967910766602e+00 9.300354957580566406e+00
-3.236893892288208008e+00 3.240559101104736328e+00 -9.951270222663879395e-01
-4.317779064178466797e+00 1.356351971626281738e+00 3.971923112869262695e+00
-4.858565807342529297e+00 -2.925919890403747559e-01 8.048998832702636719e+00
-4.775400087237358093e-02 4.529292106628417969e+00 -2.464695930480957031e+00
3.068840980529785156e+00 3.341856002807617188e+00 3.049123048782348633e+00
3.289397001266479492e+00 2.088390111923217773e+00 7.752683162689208984e+00
2.975228071212768555e+00 2.551513910293579102e+00 6.582920074462890625e+00
1.989266037940979004e+00 1.226593971252441406e+00 9.605160713195800781e+00
-4.342851161956787109e+00 1.695660948753356934e+00 2.327178001403808594e+00
6.925100088119506836e-01 8.660950064659118652e-01 9.798911094665527344e+00
1.133844017982482910e+00 4.387417793273925781e+00 -9.090750217437744141e-01
-1.992051959037780762e+00 4.107316970825195312e+00 -2.766586065292358398e+00
-4.608096122741699219e+00 1.539237022399902344e+00 1.439380049705505371e+00
-4.139932155609130859e+00 2.517663002014160156e+00 -4.174770116806030273e-01
-4.903038024902343750e+00 5.365669727325439453e-01 4.763441085815429688e+00
-8.607689738273620605e-01 4.428391933441162109e+00 -2.640558958053588867e+00
-4.613896846771240234e+00 -7.009559869766235352e-01 9.430402755737304688e+00
-5.269682884216308594e+00 -4.105870127677917480e-01 6.877633094787597656e+00
-3.475691080093383789e+00 -7.063710093498229980e-01 9.978696823120117188e+00
2.937176942825317383e+00 1.642349958419799805e+00 9.115560531616210938e+00
-3.003123998641967773e+00 3.569933891296386719e+00 -2.191771984100341797e+00
6.985489726066589355e-01 4.529943943023681641e+00 -2.144912004470825195e+00
-5.129281997680664062e+00 3.218600153923034668e-02 5.747641086578369141e+00
-3.993556022644042969e+00 -7.432699799537658691e-01 9.624658584594726562e+00
-2.412112951278686523e+00 -5.729010105133056641e-01 1.010263729095458984e+01
3.625699996948242188e+00 2.675822019577026367e+00 5.254334926605224609e+00
1.967306971549987793e+00 4.105542182922363281e+00 2.270430028438568115e-01
-5.089242935180664062e+00 -8.065630197525024414e-01 8.729522705078125000e+00
-1.509395003318786621e+00 -4.618450105190277100e-01 1.020243644714355469e+01
2.756537914276123047e+00 3.570487022399902344e+00 1.738446950912475586e+00
3.357089996337890625e+00 3.075098991394042969e+00 3.773318052291870117e+00
-3.442690074443817139e-01 4.663588047027587891e+00 -3.843900918960571289e+00
-4.796475887298583984e+00 8.816239833831787109e-01 3.501658916473388672e+00
-1.809712052345275879e+00 4.344896793365478516e+00 -4.190339088439941406e+00
1.787852048873901367e+00 8.330489993095397949e-01 1.001036262512207031e+01
2.731653928756713867e+00 1.335399985313415527e+00 9.528230667114257812e+00
3.280963897705078125e+00 1.291749954223632812e+00 9.652009963989257812e+00
-4.691162109375000000e+00 1.758548021316528320e+00 3.944669961929321289e-01
-4.927020072937011719e-01 -3.680100142955780029e-01 1.032335853576660156e+01
1.427320003509521484e+00 3.932090103626251221e-01 1.015825843811035156e+01
3.837759971618652344e+00 2.084913969039916992e+00 7.302699089050292969e+00
3.746644973754882812e+00 2.417218923568725586e+00 6.082334995269775391e+00
-4.202859878540039062e+00 2.633610010147094727e+00 -1.434548974037170410e+00
-3.007678985595703125e+00 3.766550064086914062e+00 -3.878127098083496094e+00
-5.071229934692382812e+00 4.532630145549774170e-01 3.753087997436523438e+00
-4.996885776519775391e+00 6.554350256919860840e-01 2.676526069641113281e+00
6.087160110473632812e-01 7.392299920320510864e-02 1.020921134948730469e+01
2.779716014862060547e+00 9.267420172691345215e-01 1.010234069824218750e+01
3.987768888473510742e+00 1.608052015304565430e+00 8.850490570068359375e+00
1.730384945869445801e+00 4.501945972442626953e+00 -2.042685985565185547e+00
1.838999032974243164e+00 4.369874000549316406e+00 -1.136919021606445312e+00
-4.367945194244384766e+00 -1.181038022041320801e+00 9.860426902770996094e+00
2.677580118179321289e+00 3.793440103530883789e+00 6.754559874534606934e-01
-3.709245920181274414e+00 3.191406011581420898e+00 -2.659369945526123047e+00
-1.314769983291625977e+00 4.568758010864257812e+00 -5.005005836486816406e+00
-4.952497959136962891e+00 -1.139873027801513672e+00 9.615021705627441406e+00
-3.210819959640502930e+00 -1.101925015449523926e+00 1.025234603881835938e+01
2.826948881149291992e+00 3.967133045196533203e+00 -2.218939960002899170e-01
3.815774917602539062e+00 2.737327098846435547e+00 4.515172004699707031e+00
-4.754687786102294922e+00 1.200569987297058105e+00 2.282394886016845703e+00
-5.693233013153076172e+00 -1.133671998977661133e+00 7.319561958312988281e+00
3.891333103179931641e+00 1.324450016021728516e+00 9.619347572326660156e+00
8.819699883460998535e-01 4.701819896697998047e+00 -3.448221921920776367e+00
2.085977077484130859e+00 1.699270009994506836e-01 1.045948791503906250e+01
3.722147941589355469e+00 1.028205037117004395e+00 1.011426353454589844e+01
4.163076877593994141e+00 1.730105042457580566e+00 8.175842285156250000e+00
-5.608730792999267578e+00 -1.612066984176635742e+00 9.494815826416015625e+00
-3.879504919052124023e+00 3.172893047332763672e+00 -3.743732929229736328e+00
-2.606514930725097656e+00 4.087125778198242188e+00 -5.027624130249023438e+00
-5.187720775604248047e+00 1.877480000257492065e-01 4.311501979827880859e+00
3.479470014572143555e+00 3.314217090606689453e+00 2.044504880905151367e+00
2.863838911056518555e+00 4.158668994903564453e+00 -1.327774047851562500e+00
-2.056478977203369141e+00 -9.342210292816162109e-01 1.032852077484130859e+01
-4.772028923034667969e+00 1.958356976509094238e+00 -8.314380049705505371e-01
4.382886886596679688e+00 2.130701065063476562e+00 5.816555023193359375e+00
4.852519929409027100e-01 -6.319000124931335449e-01 1.045070362091064453e+01
4.063913822174072266e+00 2.393332958221435547e+00 5.377552032470703125e+00
-5.701882839202880859e+00 -1.382361054420471191e+00 8.422452926635742188e+00
-5.359383106231689453e+00 -2.049539983272552490e-01 4.654405117034912109e+00
-4.842702865600585938e+00 2.168106079101562500e+00 -2.474356889724731445e+00
-3.611844062805175781e+00 -1.454097032546997070e+00 1.032148265838623047e+01
-5.127581119537353516e+00 -2.145085096359252930e+00 1.029616355895996094e+01
-5.853643894195556641e+00 -1.730936050415039062e+00 8.946709632873535156e+00
-4.431546211242675781e+00 -1.491552948951721191e+00 1.012918281555175781e+01
2.967124938964843750e+00 3.880810141563415527e-01 1.055957603454589844e+01
2.575390040874481201e-01 4.896028995513916016e+00 -5.555407047271728516e+00
1.965335011482238770e+00 4.603849887847900391e+00 -3.112596988677978516e+00
-2.544744968414306641e+00 4.219100952148437500e+00 -5.790394783020019531e+00
-5.123294830322265625e+00 7.006750106811523438e-01 1.677932024002075195e+00
1.478471994400024414e+00 -2.997120022773742676e-01 1.048762702941894531e+01
1.529199957847595215e+00 4.902897834777832031e+00 -5.120563030242919922e+00
4.692039966583251953e+00 1.200845003128051758e+00 9.291196823120117188e+00
4.317237854003906250e+00 1.094033002853393555e+00 1.001223468780517578e+01
4.650555133819580078e+00 1.791507005691528320e+00 7.060966014862060547e+00
4.459393978118896484e+00 1.957599043846130371e+00 6.449332237243652344e+00
-4.718188762664794922e+00 2.378535985946655273e+00 -3.011888027191162109e+00
-4.441773891448974609e+00 2.702455997467041016e+00 -3.719193935394287109e+00
-5.578990936279296875e+00 -2.064698934555053711e+00 1.011503982543945312e+01
-1.532294034957885742e+00 -1.273358941078186035e+00 1.037686252593994141e+01
-8.969879746437072754e-01 -9.976689815521240234e-01 1.043803119659423828e+01
-5.478017807006835938e+00 -4.404540061950683594e-01 5.455210208892822266e+00
4.548734188079833984e+00 1.391747951507568359e+00 8.732404708862304688e+00
-4.147530078887939453e+00 -1.956200957298278809e+00 1.041730499267578125e+01
-2.448230981826782227e+00 -1.482189059257507324e+00 1.044926166534423828e+01
-3.966511011123657227e+00 3.331048965454101562e+00 -5.187858104705810547e+00
-1.202476024627685547e+00 4.644135951995849609e+00 -6.579259872436523438e+00
2.598316907882690430e+00 4.400780200958251953e+00 -2.343383073806762695e+00
-5.588990211486816406e+00 -1.132995963096618652e+00 6.537086963653564453e+00
-4.727221965789794922e+00 -2.141628026962280273e+00 1.033679866790771484e+01
4.693131923675537109e+00 5.359809994697570801e-01 1.074926185607910156e+01
2.747908115386962891e+00 4.454489231109619141e+00 -2.992772102355957031e+00
-5.072553157806396484e+00 1.395766973495483398e+00 -4.216510057449340820e-01
-5.108457088470458984e+00 1.590291976928710938e+00 -1.442334055900573730e+00
1.083292961120605469e+00 -7.888180017471313477e-01 1.037549400329589844e+01
2.540772914886474609e+00 4.730130195617675781e+00 -4.501931190490722656e+00
3.840118885040283203e+00 1.841340065002441406e-01 1.083210754394531250e+01
-5.674084186553955078e+00 -1.000324010848999023e+00 5.939496040344238281e+00
3.232577085494995117e+00 3.592587947845458984e+00 4.438810050487518311e-01
-2.794661998748779297e+00 4.159263134002685547e+00 -7.176804065704345703e+00
-5.195264816284179688e+00 8.344759941101074219e-01 8.083919882774353027e-01
3.786236047744750977e+00 3.187422990798950195e+00 9.915130138397216797e-01
-6.151226997375488281e+00 -2.070724964141845703e+00 9.374374389648437500e+00
-5.334587097167968750e+00 3.725900128483772278e-02 3.331897974014282227e+00
2.473242998123168945e+00 -4.475480020046234131e-01 1.077268791198730469e+01
4.604372024536132812e+00 7.967799901962280273e-01 1.032480812072753906e+01
5.157929897308349609e+00 8.308659791946411133e-01 1.010752201080322266e+01
4.747177124023437500e+00 1.187780976295471191e+00 9.687346458435058594e+00
4.641293048858642578e+00 2.236180067062377930e+00 3.884299993515014648e+00
-6.226553916931152344e+00 -2.473647117614746094e+00 9.895182609558105469e+00
-3.625159978866577148e+00 3.741909980773925781e+00 -6.347886085510253906e+00
-2.944109916687011719e+00 -1.955090999603271484e+00 1.052298736572265625e+01
4.940164089202880859e+00 1.372318983078002930e+00 7.875185966491699219e+00
4.228857994079589844e+00 2.610296964645385742e+00 3.399630069732666016e+00
4.218520164489746094e+00 2.876754999160766602e+00 2.104069948196411133e+00
3.443907976150512695e+00 3.800412893295288086e+00 -8.469280004501342773e-01
-1.431930065155029297e-01 -1.135450959205627441e+00 1.049263381958007812e+01
1.442427039146423340e+00 4.996302127838134766e+00 -6.146701812744140625e+00
-5.740232944488525391e+00 -2.695669889450073242e+00 1.044346237182617188e+01
-6.041852951049804688e+00 -1.781821966171264648e+00 7.724244117736816406e+00
-4.948902130126953125e+00 2.425610065460205078e+00 -4.767624855041503906e+00
-5.662470817565917969e+00 -8.213670253753662109e-01 4.885769844055175781e+00
5.120233058929443359e+00 1.213368058204650879e+00 8.421870231628417969e+00
7.018960118293762207e-01 4.936667919158935547e+00 -7.094857215881347656e+00
-5.327717781066894531e+00 9.209470152854919434e-01 -4.417780041694641113e-01
-5.301021099090576172e+00 1.529278993606567383e+00 -2.470983028411865234e+00
3.401248931884765625e+00 4.132641792297363281e+00 -2.530178070068359375e+00
4.787480831146240234e+00 1.965809941291809082e+00 4.738560199737548828e+00
-3.731256008148193359e+00 -2.549380064010620117e+00 1.059066390991210938e+01
3.205965995788574219e+00 4.482046127319335938e+00 -3.835479974746704102e+00
-6.165291786193847656e+00 -2.331196069717407227e+00 8.468843460083007812e+00
-1.952337980270385742e+00 -1.676645040512084961e+00 1.045825958251953125e+01
5.437205791473388672e+00 8.382710218429565430e-01 9.163520812988281250e+00
4.879083156585693359e+00 1.662502050399780273e+00 5.916398048400878906e+00
-8.487200140953063965e-01 4.627001762390136719e+00 -7.373682022094726562e+00
-5.434696197509765625e+00 -2.107329964637756348e-01 2.633423089981079102e+00
-5.443510055541992188e+00 9.321680068969726562e-01 -1.831673979759216309e+00
-5.873156070709228516e+00 -1.623119950294494629e+00 6.893517017364501953e+00
-4.216540813446044922e+00 3.555807113647460938e+00 -7.257888793945312500e+00
3.815634012222290039e+00 3.405673027038574219e+00 -1.043509989976882935e-01
-5.320041179656982422e+00 1.193569973111152649e-01 1.591060996055603027e+00
-5.247960090637207031e+00 1.857527971267700195e+00 -3.834784030914306641e+00
-6.547626018524169922e+00 -2.639452934265136719e+00 9.482881546020507812e+00
5.581042766571044922e+00 4.748899936676025391e-01 1.068016815185546875e+01
3.871551990509033203e+00 3.805394887924194336e+00 -2.239305019378662109e+00
-4.732706069946289062e+00 2.859029054641723633e+00 -6.083052158355712891e+00
-5.190170764923095703e+00 -2.713483095169067383e+00 1.043802547454833984e+01
-2.155303955078125000e+00 4.130280971527099609e+00 -8.139913558959960938e+00
4.634177207946777344e+00 -2.526620030403137207e-01 1.118762016296386719e+01
-5.003629207611083984e+00 2.782447099685668945e+00 -6.960577964782714844e+00
-5.524798870086669922e+00 -5.341489911079406738e-01 3.653676033020019531e+00
2.735021114349365234e+00 4.838487148284912109e+00 -5.429719924926757812e+00
3.794699907302856445e+00 3.698338031768798828e+00 -1.707278013229370117e+00
3.535209894180297852e+00 -4.995799958705902100e-01 1.104943656921386719e+01
5.751910209655761719e-01 -1.191485047340393066e+00 1.047087287902832031e+01
5.238870143890380859e+00 1.298781991004943848e+00 6.331861019134521484e+00
4.665410995483398438e+00 2.414398908615112305e+00 2.488522052764892578e+00
1.421754956245422363e+00 -9.490569829940795898e-01 1.050345897674560547e+01
-5.808547973632812500e+00 -1.414636969566345215e+00 5.772395133972167969e+00
-3.773015022277832031e+00 3.683258056640625000e+00 -8.354692459106445312e+00
1.947829008102416992e+00 5.038144111633300781e+00 -7.187790870666503906e+00
-3.593049943447113037e-01 4.500820159912109375e+00 -8.170510292053222656e+00
5.560194969177246094e+00 9.473699927330017090e-01 7.447393894195556641e+00
3.049854040145874023e+00 4.921792984008789062e+00 -6.321801185607910156e+00
-5.319814205169677734e+00 1.676882028579711914e+00 -3.290016889572143555e+00
-6.123521804809570312e+00 -2.329694032669067383e+00 6.965065002441406250e+00
5.665235042572021484e+00 4.105170071125030518e-01 1.017096900939941406e+01
-5.499801158905029297e+00 4.532499983906745911e-02 7.821000218391418457e-01
-5.722412109375000000e+00 -1.876379013061523438e+00 6.365653991699218750e+00
5.991452217102050781e+00 3.163940012454986572e-01 9.622535705566406250e+00
5.114261150360107422e+00 1.502766013145446777e+00 5.343848228454589844e+00
-5.499615192413330078e+00 3.551580011844635010e-01 -1.928990036249160767e-01
3.853631973266601562e+00 4.170002937316894531e+00 -3.606204986572265625e+00
5.819429874420166016e+00 5.614579916000366211e-01 8.582951545715332031e+00
5.951161861419677734e+00 2.743870019912719727e-01 1.076899147033691406e+01
5.451506137847900391e+00 8.908489942550659180e-01 6.881504058837890625e+00
1.065883040428161621e+00 -1.523905992507934570e+00 1.039179515838623047e+01
1.878844022750854492e+00 -1.219408988952636719e+00 1.068105506896972656e+01
-2.944236993789672852e+00 -2.373359918594360352e+00 1.061071205139160156e+01
-2.404049932956695557e-01 -1.744150996208190918e+00 1.049288463592529297e+01
4.462924003601074219e+00 2.755127906799316406e+00 9.502329826354980469e-01
-6.719841957092285156e+00 -3.428148031234741211e+00 1.024759578704833984e+01
5.283110141754150391e+00 -2.391400039196014404e-01 1.134002780914306641e+01
-6.260062217712402344e+00 -2.397105932235717773e+00 7.897719860076904297e+00
-4.889257907867431641e+00 3.149604082107543945e+00 -7.978713989257812500e+00
-4.552709102630615234e+00 3.344109058380126953e+00 -8.590334892272949219e+00
-5.838033199310302734e+00 -2.916711091995239258e+00 1.066501808166503906e+01
-6.464522838592529297e+00 -3.009162902832031250e+00 8.242439270019531250e+00
6.384000182151794434e-01 4.769426822662353516e+00 -8.033250808715820312e+00
-5.576268196105957031e+00 6.385369896888732910e-01 -1.471861004829406738e+00
-5.237553119659423828e+00 2.226325035095214844e+00 -5.767901897430419922e+00
-5.776465892791748047e+00 -1.319280028343200684e+00 4.541813850402832031e+00
5.112648963928222656e+00 1.827765941619873047e+00 2.955456018447875977e+00
-2.789088010787963867e+00 3.744129896163940430e+00 -8.685518264770507812e+00
-6.405767917633056641e+00 -3.279908895492553711e+00 1.061281967163085938e+01
-5.817375183105468750e+00 -3.473786115646362305e+00 1.080056953430175781e+01
3.475480079650878906e-01 -1.711591958999633789e+00 1.048914623260498047e+01
-2.207468986511230469e+00 -2.451225042343139648e+00 1.053506374359130859e+01
2.986841917037963867e+00 -9.661149978637695312e-01 1.093673515319824219e+01
5.804901123046875000e+00 -2.031700015068054199e-01 1.144011020660400391e+01
4.539492130279541016e+00 2.747502088546752930e+00 -8.539999835193157196e-03
4.217042922973632812e+00 3.261167049407958984e+00 -9.549570083618164062e-01
4.192389965057373047e+00 4.369763851165771484e+00 -5.125714778900146484e+00
-4.496809959411621094e+00 -3.080810070037841797e+00 1.057589054107666016e+01
-6.656493186950683594e+00 -3.218820095062255859e+00 9.139292716979980469e+00
3.782264947891235352e+00 4.632975101470947266e+00 -5.626338005065917969e+00
-6.609025955200195312e+00 -3.089781999588012695e+00 9.419624328613281250e+00
4.426051139831542969e+00 -9.104359745979309082e-01 1.129865741729736328e+01
-5.772933006286621094e+00 -1.567420959472656250e+00 5.508937835693359375e+00
-5.606437206268310547e+00 -7.716159820556640625e-01 2.177722930908203125e+00
-1.618993043899536133e+00 -2.206890106201171875e+00 1.054210281372070312e+01
-9.140499830245971680e-01 4.083742141723632812e+00 -8.829639434814453125e+00
-5.401660203933715820e-01 -2.000701904296875000e+00 1.041471767425537109e+01
3.565861940383911133e+00 -1.119526028633117676e+00 1.106558609008789062e+01
-5.639520168304443359e+00 1.078917980194091797e+00 -3.319338083267211914e+00
-5.410791873931884766e+00 2.324798107147216797e+00 -7.142438888549804688e+00
2.531980991363525391e+00 -1.174285054206848145e+00 1.080123996734619141e+01
-5.673963069915771484e+00 6.643270254135131836e-01 -2.697432041168212891e+00
-5.450211048126220703e+00 1.678923964500427246e+00 -4.645113945007324219e+00
-1.256078004837036133e+00 -2.302537918090820312e+00 1.036229515075683594e+01
-5.609090805053710938e+00 -1.071684956550598145e+00 3.399528980255126953e+00
-5.718370914459228516e+00 -1.126584053039550781e+00 2.547195911407470703e+00
1.898527026176452637e+00 4.851854801177978516e+00 -8.396487236022949219e+00
-5.181702136993408203e+00 -3.281018972396850586e+00 1.048847007751464844e+01
-5.483139038085937500e+00 -5.514320135116577148e-01 1.462651014328002930e+00
5.246068000793457031e+00 1.558858990669250488e+00 3.676265001296997070e+00
-6.972105026245117188e+00 -3.968988895416259766e+00 1.062436199188232422e+01
-5.668303012847900391e+00 1.218039989471435547e-01 -1.311648011207580566e+00
-3.537760019302368164e+00 -2.960130929946899414e+00 1.054930782318115234e+01
-5.283569812774658203e+00 2.909038066864013672e+00 -8.822312355041503906e+00
-7.076203823089599609e+00 -3.713793039321899414e+00 9.910253524780273438e+00
-6.365091800689697266e+00 -2.787606000900268555e+00 7.713149070739746094e+00
4.550232887268066406e+00 3.911695957183837891e+00 -4.400033950805664062e+00
-5.986628055572509766e+00 -1.928532958030700684e+00 5.296264171600341797e+00
5.592463970184326172e+00 7.960919737815856934e-01 6.341845035552978516e+00
4.934439182281494141e+00 2.343276977539062500e+00 1.371620059013366699e+00
2.760641098022460938e+00 5.009064197540283203e+00 -7.563541889190673828e+00
4.924460887908935547e+00 -7.984399795532226562e-01 1.131098175048828125e+01
-5.649938106536865234e+00 8.305799961090087891e-02 -8.882529735565185547e-01
4.383503913879394531e+00 3.716833114624023438e+00 -3.235419988632202148e+00
-2.940021991729736328e+00 -2.868727922439575195e+00 1.046473121643066406e+01
-5.830202102661132812e+00 -2.447887897491455078e+00 6.093676090240478516e+00
6.534575939178466797e+00 -5.844900012016296387e-02 1.070124340057373047e+01
-5.573307991027832031e+00 -1.172240003943443298e-01 -1.530490070581436157e-01
6.404881000518798828e+00 -5.286669731140136719e-01 1.004013442993164062e+01
3.768073081970214844e+00 4.915142059326171875e+00 -7.638668060302734375e+00
3.980542898178100586e+00 4.702915191650390625e+00 -6.666971206665039062e+00
-1.644426941871643066e+00 3.647420883178710938e+00 -9.343493461608886719e+00
-5.577335834503173828e+00 -4.531350135803222656e-01 7.605550289154052734e-01
1.436877012252807617e+00 -1.543679952621459961e+00 1.049178218841552734e+01
1.193094968795776367e+00 -1.677978992462158203e+00 1.023740386962890625e+01
4.650321960449218750e+00 3.304708003997802734e+00 -2.513403892517089844e+00
-3.819452047348022461e+00 3.327200889587402344e+00 -9.259777069091796875e+00
4.998210072517395020e-01 4.385221004486083984e+00 -8.798420906066894531e+00
-2.281872034072875977e+00 3.373735904693603516e+00 -9.400392532348632812e+00
5.948510169982910156e+00 3.538540005683898926e-01 7.334857940673828125e+00
5.420326232910156250e+00 1.024077057838439941e+00 4.945578098297119141e+00
-5.769352912902832031e+00 8.337759971618652344e-01 -4.215548038482666016e+00
-2.488756895065307617e+00 -2.627238035202026367e+00 1.046396255493164062e+01
6.013938903808593750e+00 -7.766799926757812500e-01 1.167678833007812500e+01
4.183285236358642578e+00 -1.119029998779296875e+00 1.109707546234130859e+01
-5.630915164947509766e+00 2.265007972717285156e+00 -8.384574890136718750e+00
6.751952171325683594e+00 -3.472290039062500000e-01 1.149822139739990234e+01
-4.710258007049560547e+00 -3.650805950164794922e+00 1.042548847198486328e+01
-2.325309962034225464e-01 4.220786094665527344e+00 -8.631985664367675781e+00
-6.511686801910400391e+00 -3.801312923431396484e+00 1.013645935058593750e+01
6.372003078460693359e+00 -1.960379928350448608e-01 9.267803192138671875e+00
2.683423042297363281e+00 4.768868923187255859e+00 -8.483754158020019531e+00
-5.791670799255371094e+00 -1.784669995307922363e+00 3.975812911987304688e+00
-5.806410789489746094e+00 9.597550034523010254e-01 -5.023189067840576172e+00
-5.635169982910156250e+00 1.504539966583251953e+00 -5.752124786376953125e+00
5.088541984558105469e+00 1.974794030189514160e+00 1.799345016479492188e+00
